context_0,context_1,context_2,inter_scale,eff_visibility,main_effector_0,main_effector_1,main_effector_2,main_effector_3,main_effector_4,main_effector_5,main_effector_6,main_effector_7,main_effector_8,main_effector_9,main_effector_10
387,0.0,1.0,0.0,1.0,1.0,0.0,0.04426784968642053,0.0,0.0,0.0,0.44614563066015217,0.9974960876234682,0.0,0.0,0.0,0.0
388,0.0,1.0,0.0,1.0,1.0,0.0,0.4879095679700409,0.0,0.0,0.0,0.4188121529796822,1.0,0.0,0.0,0.0,0.0
389,0.0,1.0,0.0,1.0,1.0,0.0,0.8624538712633025,0.0,0.0,0.0,0.6027414070224943,1.0,0.0,0.0,0.0,0.0
390,0.0,1.0,0.0,1.0,1.0,0.0,0.9772857103157561,0.0,0.0,0.0,0.8383963988845942,1.0,0.0,0.0,0.0,0.0
391,0.0,1.0,0.0,1.0,1.0,0.04426784968642053,0.9974960876234682,0.0,0.0,0.0,0.49188005472224694,1.0,0.0,0.0,0.0,0.04426784968642053
392,0.0,1.0,0.0,1.0,1.0,0.4436417182836204,1.0,0.0,0.0,0.0,0.13504221636016558,1.0,0.0,0.0,0.0,0.4436417182836204
393,0.0,1.0,0.0,1.0,1.0,0.37454430329326166,0.9557321503135794,0.0,0.0,0.0,0.022714289684243855,1.0,0.0,0.0,0.0,0.37454430329326166
394,0.0,1.0,0.0,1.0,1.0,0.11483183905245352,0.5120904320299591,0.0,0.0,0.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.11483183905245352
395,0.0,1.0,0.0,1.0,1.0,0.020210377307712083,0.13754612873669736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020210377307712083
396,0.0,1.0,0.0,1.0,1.0,0.002503912376531775,0.022714289684243855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002503912376531775
397,0.0,1.0,0.0,1.0,1.0,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
398,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
399,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
400,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
402,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
403,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
404,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
405,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
406,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
407,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
408,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
409,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
410,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
411,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
412,0.0,1.0,0.0,1.0,1.0,0.04426784968642053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
413,0.0,1.0,0.0,1.0,1.0,0.4879095679700409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
414,0.0,1.0,0.0,1.0,1.0,0.8181860215768821,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
415,0.0,1.0,0.0,1.0,1.0,0.4893761423457152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
416,0.0,1.0,0.0,1.0,1.0,0.13504221636016558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
417,0.0,1.0,0.0,1.0,1.0,0.022714289684243855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
418,0.0,1.0,0.0,1.0,1.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
419,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
420,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
421,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0474458759627186,0.0,1.0,0.0,0.0,0.0,0.0
422,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5229370074876574,0.0,1.0,0.0,0.0,0.0,0.0
423,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.876924286342174,0.0,1.0,0.0,0.0,0.0,0.0
424,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5245088684750612,0.0,1.0,0.0,0.0,0.0,0.0
425,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1447370110032807,0.0,1.0,0.0,0.0,0.0,0.0
426,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.024344967703965173,0.0,1.0,0.0,0.0,0.0,0.0
427,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0026836703585104422,0.0,1.0,0.0,0.0,0.0,0.0
428,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
430,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04426784968642053,1.0,0.0,0.0,0.0,0.0
431,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4879095679700409,1.0,0.0,0.0,0.0,0.04426784968642053
432,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8624538712633025,1.0,0.0,0.0,0.0,0.4436417182836204
433,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9772857103157561,1.0,0.0,0.0,0.0,0.37454430329326166
434,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,1.0,0.0,0.0,0.0,0.11483183905245352
435,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.020210377307712083
436,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.002503912376531775
437,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04426784968642053,0.0,1.0,1.0,0.0,0.0,0.0,0.0
438,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4879095679700409,0.0,0.9557321503135794,1.0,0.0,0.0,0.0,0.0
439,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8624538712633025,0.0,0.5120904320299591,1.0,0.0,0.0,0.0,0.0
440,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9330178606293357,0.0,0.13754612873669736,1.0,0.04426784968642053,0.0,0.0,0.0
441,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5095865196534273,0.0,0.022714289684243855,1.0,0.4436417182836204,0.0,0.0,0.0
442,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.13754612873669736,0.0,0.002503912376531775,1.0,0.37454430329326166,0.0,0.0,0.0
443,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.022714289684243855,0.0,0.04426784968642053,1.0,0.11483183905245352,0.0,0.0,0.04426784968642053
444,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.002503912376531775,0.0,0.4879095679700409,1.0,0.020210377307712083,0.0,0.0,0.4879095679700409
445,0.0,1.0,0.0,0.9557321503135794,1.0,0.0,0.0,0.0,0.0,0.0,0.8181860215768821,1.0,0.002503912376531775,0.0,0.0,0.8181860215768821
446,0.0,1.0,0.0,0.5563582817163796,1.0,0.0,0.0,0.0,0.0,0.0,0.4893761423457152,1.0,0.0,0.0,0.0,0.5336439920321357
447,0.0,1.0,0.0,0.6254556967067383,1.0,0.0,0.0,0.0,0.0,0.0,0.13504221636016558,0.9557321503135794,0.0,0.0,0.0,0.6229517843302065
448,0.0,1.0,0.0,0.8851681609475465,1.0,0.0,0.0,0.0,0.0,0.0,0.022714289684243855,0.5563582817163796,0.0,0.0,0.0,0.8851681609475465
449,0.0,1.0,0.0,0.9797896226922879,1.0,0.0,0.0,0.0,0.0,0.0,0.002503912376531775,0.6254556967067383,0.04426784968642053,0.0,0.0,0.9355217730058675
450,0.0,1.0,0.0,0.9974960876234682,1.0,0.0,0.0,0.0,0.0,0.0,0.04426784968642053,0.840900311261126,0.4879095679700409,0.0,0.0,0.5538543693398477
451,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4879095679700409,0.49188005472224694,0.8624538712633025,0.0,0.0,0.6254556967067383
452,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8624538712633025,0.13504221636016558,0.9330178606293357,0.0,0.0,0.8851681609475465
453,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9772857103157561,0.06698213937066438,0.5538543693398477,0.0,0.0,0.9797896226922879
454,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,0.44614563066015217,0.5811878470203178,0.0,0.0,0.9974960876234682
455,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4188121529796822,0.39725859297750554,0.0,0.0,1.0
456,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6027414070224943,0.11733575142898528,0.0,0.0,1.0
457,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8383963988845942,0.020210377307712083,0.0,0.0,1.0
458,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49188005472224694,0.002503912376531775,0.0,0.0,1.0
459,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13504221636016558,0.04426784968642053,0.0,0.0,1.0
460,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06698213937066438,0.4879095679700409,0.0,0.0,1.0
461,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4904134803465727,0.8181860215768821,0.0,0.0,1.0
462,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181860215768821,0.4893761423457152,0.0,0.0,1.0
463,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4893761423457152,0.17931006604658611,0.0,0.0,1.0
464,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13504221636016558,0.5106238576542848,0.0,0.0,1.0
465,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022714289684243855,0.8649577836398342,0.0,0.0,1.0
466,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.046771762062952305,0.9772857103157561,0.0,0.0,1.0
467,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4879095679700409,0.9974960876234682,0.0,0.0,1.0
468,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8624538712633025,1.0,0.0,0.0,1.0
469,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9772857103157561,1.0,0.0,0.0,1.0
470,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9974960876234682,1.0,0.0,0.0,1.0
471,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9557321503135794,1.0,0.0,0.0,1.0
472,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5120904320299591,1.0,0.0,0.0,1.0
473,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13754612873669736,1.0,0.0,0.0,1.0
474,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022714289684243855,0.9557321503135794,0.0,0.0,1.0
475,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.046771762062952305,0.5120904320299591,0.0,0.0,1.0
476,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4879095679700409,0.13754612873669736,0.0,0.0,1.0
477,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8624538712633025,0.022714289684243855,0.0,0.0,1.0
478,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9330178606293357,0.002503912376531775,0.0,0.0,1.0
479,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5538543693398477,0.0,0.0,0.0,1.0
480,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6254556967067383,0.0,0.0,0.0,1.0
481,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8851681609475465,0.0,0.0,0.0,1.0
482,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9797896226922879,0.0,0.0,0.0,1.0
483,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9974960876234682,0.0,0.0,0.0,1.0
484,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
485,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
486,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
487,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
488,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
489,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9557321503135794,0.0,0.0,0.0,1.0
490,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9557321503135794,0.5563582817163796,0.0,0.0,0.0,1.0
491,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5120904320299591,0.5811878470203178,0.0,0.0,0.0,1.0
492,0.0,0.9557321503135794,0.0,0.9557321503135794,0.9557321503135794,0.0,0.0,0.0,0.0,0.0,0.13754612873669736,0.39725859297750554,0.0,0.0,0.0,0.9557321503135794
493,0.0,0.5120904320299591,0.0,0.5120904320299591,0.5120904320299591,0.0,0.0,0.0,0.0,0.0,0.022714289684243855,0.11733575142898528,0.0,0.0,0.0,0.5120904320299591
494,0.0,0.18181397842311792,0.0,0.18181397842311792,0.18181397842311792,0.0,0.0,0.0,0.0,0.0,0.002503912376531775,0.020210377307712083,0.0,0.0,0.0,0.13754612873669736
495,0.0,0.5106238576542848,0.0,0.5106238576542848,0.5106238576542848,0.0,0.0,0.0,0.0,0.0,0.0,0.046771762062952305,0.0,0.0,0.0,0.022714289684243855
496,0.0,0.8649577836398342,0.0,0.8649577836398342,0.8649577836398342,0.0,0.0,0.0,0.0,0.0,0.0,0.4879095679700409,0.0,0.0,0.0,0.002503912376531775
497,0.0,0.9330178606293357,0.0,0.9330178606293357,0.9330178606293357,0.0,0.0,0.0,0.0,0.0,0.0,0.8181860215768821,0.0,0.0,0.0,0.0
498,0.0,0.5095865196534273,0.04426784968642053,0.5095865196534273,0.5095865196534273,0.0,0.0,0.0,0.0,0.0,0.0,0.5336439920321357,0.0,0.0,0.0,0.0
499,0.0,0.13754612873669736,0.4879095679700409,0.13754612873669736,0.13754612873669736,0.0,0.0,0.0,0.0,0.0,0.0,0.6229517843302065,0.0,0.0,0.0,0.0
500,0.0,0.022714289684243855,0.8624538712633025,0.022714289684243855,0.06698213937066438,0.0,0.0,0.0,0.0,0.0,0.0,0.8851681609475465,0.0,0.0,0.0,0.0
501,0.0,0.002503912376531775,0.9772857103157561,0.002503912376531775,0.4904134803465727,0.0,0.0,0.0,0.0,0.0,0.0,0.9797896226922879,0.0,0.044378970740515444,0.0,0.0
502,0.0,0.0,0.9974960876234682,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,0.0,0.48913431744126856,0.0,0.0
503,0.0,0.0,1.0,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8646188009800586,0.0,0.0
504,0.0,0.0,1.0,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9797388906498238,0.0,0.0
505,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9556210292594844,0.0,0.0
506,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5133758802503308,0.0,0.0
507,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04426784968642053,0.0,0.0,1.0,0.0,0.13789139671154066,0.0,0.0
508,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.044378970740515444,0.4879095679700409,0.0,0.0,1.0,0.0,0.022771307041775563,0.0,0.0
509,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.48913431744126856,0.8181860215768821,0.0,0.0,1.0,0.0,0.002510197691599312,0.0,0.0
510,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8646188009800586,0.4893761423457152,0.0,0.0,1.0,0.0,0.0,0.0,0.0
511,0.0,0.0,1.0,0.04426784968642053,1.0,0.0,0.0,0.9797388906498238,0.13504221636016558,0.0,0.0,0.9557321503135794,0.0,0.0,0.0,0.0
512,0.0,0.0,1.0,0.4879095679700409,1.0,0.0,0.0,1.0,0.022714289684243855,0.0,0.0,0.5120904320299591,0.0,0.0,0.0,0.0
513,0.0,0.0,1.0,0.8181860215768821,1.0,0.0,0.0,0.9581312269510839,0.002503912376531775,0.0,0.0,0.13754612873669736,0.04426784968642053,0.0,0.0,0.0
514,0.0,0.0,1.0,0.4893761423457152,1.0,0.0,0.0,0.5133758802503308,0.0,0.0,0.0,0.022714289684243855,0.4436417182836204,0.044378970740515444,0.0,0.0
515,0.0,0.0,1.0,0.13504221636016558,1.0,0.0,0.0,0.13789139671154066,0.0,0.0,0.0,0.002503912376531775,0.37454430329326166,0.48913431744126856,0.0,0.0
516,0.0,0.0,1.0,0.022714289684243855,1.0,0.0,0.0,0.022771307041775563,0.0,0.0,0.0,0.04426784968642053,0.11483183905245352,0.8202398302395433,0.0,0.0
517,0.0,0.0,1.0,0.002503912376531775,1.0,0.0,0.0,0.002510197691599312,0.0,0.0,0.0,0.4879095679700409,0.020210377307712083,0.4906045732085552,0.0,0.0
518,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8624538712633025,0.002503912376531775,0.13538119901994133,0.0,0.0
519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772857103157561,0.0,0.022771307041775563,0.0,0.0
520,0.0,0.0,1.0,0.04426784968642053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,0.0,0.002510197691599312,0.0,0.0
521,0.0,0.0,1.0,0.4879095679700409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04426784968642053,0.0,0.0,0.0
522,0.0,0.0,1.0,0.8624538712633025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4879095679700409,0.0,0.0,0.0
523,0.0,0.0,1.0,0.9330178606293357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181860215768821,0.0,0.0,0.0
524,0.0,0.0,1.0,0.5095865196534273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4893761423457152,0.0,0.0,0.0
525,0.0,0.0,1.0,0.13754612873669736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13504221636016558,0.0,0.0,0.0
526,0.0,0.0,1.0,0.022714289684243855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022714289684243855,0.0,0.0,0.0
527,0.0,0.0,1.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002503912376531775,0.0,0.0,0.0
528,0.0,0.0,1.0,0.04426784968642053,1.0,0.0,0.0,0.044378970740515444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
529,0.0,0.0,1.0,0.4879095679700409,1.0,0.0,0.0,0.48913431744126856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
530,0.0,0.0,1.0,0.8624538712633025,1.0,0.0,0.0,0.8646188009800586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
531,0.0,0.0,1.0,0.9772857103157561,1.0,0.0,0.0,0.9797388906498238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
532,0.0,0.0,1.0,0.9532282379370476,1.0,0.0,0.0,0.9556210292594844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
533,0.0,0.0,1.0,0.5120904320299591,1.0,0.0,0.0,0.5133758802503308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
534,0.0,0.0,1.0,0.13754612873669736,1.0,0.0,0.0,0.13789139671154066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
535,0.0,0.0,1.0,0.022714289684243855,1.0,0.0,0.0,0.022771307041775563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
536,0.0,0.0,1.0,0.002503912376531775,1.0,0.0,0.0,0.002510197691599312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
537,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
538,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
539,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
541,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
542,0.0,0.0,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0,0.0,0.9557321503135794,0.0,0.0,0.0,0.0
543,0.0,0.0,0.5563582817163796,0.0,0.5563582817163796,0.0,0.0,0.0,0.0,0.0,0.0,0.5563582817163796,0.0,0.0,0.0,0.0
544,0.0,0.0,0.6254556967067383,0.0,0.6254556967067383,0.0,0.0,0.0,0.0,0.0,0.0,0.6254556967067383,0.0,0.0,0.0,0.0
545,0.0,0.0,0.8851681609475465,0.0,0.8851681609475465,0.0,0.0,0.0,0.0,0.0,0.0,0.8851681609475465,0.0,0.0,0.0,0.0
546,0.0,0.0,0.9797896226922879,0.0,0.9797896226922879,0.0,0.0,0.0,0.0,0.0,0.0,0.9797896226922879,0.0,0.0,0.0,0.0
547,0.0,0.0,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,0.0,0.0,0.0,0.0
548,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
549,0.0,0.0,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0,0.0,0.9557321503135794,0.0,0.0,0.0,0.0
550,0.0,0.0,0.5563582817163796,0.0,0.5563582817163796,0.0,0.0,0.0,0.0,0.0,0.0,0.5563582817163796,0.0,0.0,0.0,0.0
551,0.0,0.0,0.6254556967067383,0.0,0.6254556967067383,0.0,0.0,0.0,0.0,0.0,0.0,0.6254556967067383,0.0,0.0,0.0,0.0
552,0.0,0.0,0.840900311261126,0.0,0.840900311261126,0.0,0.0,0.0,0.0,0.0,0.0,0.840900311261126,0.0,0.0,0.0,0.0
553,0.0,0.0,0.5361479044086674,0.04426784968642053,0.5361479044086674,0.0,0.0,0.0,0.04426784968642053,0.0,0.0,0.5361479044086674,0.0,0.0,0.0,0.0
554,0.0,0.0,0.6229517843302065,0.4879095679700409,0.6229517843302065,0.0,0.0,0.0,0.4879095679700409,0.0,0.0,0.6229517843302065,0.0,0.0,0.0,0.0
555,0.0,0.0,0.8851681609475465,0.8624538712633025,0.8851681609475465,0.0,0.0,0.0,0.8624538712633025,0.0,0.0,0.8851681609475465,0.0,0.0,0.0,0.0
556,0.0,0.0,0.9797896226922879,0.9772857103157561,0.9797896226922879,0.0,0.0,0.0,0.9772857103157561,0.0,0.0,0.9797896226922879,0.0,0.0,0.0,0.0
557,0.0,0.0,0.9532282379370476,0.9532282379370476,0.9532282379370476,0.0,0.0,0.0,0.9532282379370476,0.0,0.0,0.9532282379370476,0.0,0.0,0.0,0.0
558,0.0,0.0,0.5120904320299591,0.5120904320299591,0.5120904320299591,0.0,0.0,0.0,0.5120904320299591,0.0,0.0,0.5120904320299591,0.0,0.0,0.0,0.0
559,0.0,0.0,0.13754612873669736,0.13754612873669736,0.13754612873669736,0.0,0.0,0.0,0.13754612873669736,0.0,0.0,0.13754612873669736,0.0,0.0,0.0,0.0
560,0.0,0.0,0.06698213937066438,0.022714289684243855,0.06698213937066438,0.0,0.0,0.0,0.022714289684243855,0.0,0.0,0.06698213937066438,0.0,0.0,0.0,0.0
561,0.0,0.0,0.4904134803465727,0.002503912376531775,0.4904134803465727,0.0,0.0,0.0,0.002503912376531775,0.0,0.0,0.4904134803465727,0.0,0.0,0.0,0.0
562,0.0,0.0,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.0,0.0,0.8624538712633025,0.0,0.0,0.0,0.0
563,0.0,0.0,0.9772857103157561,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.0,0.0,0.9772857103157561,0.0,0.0,0.0,0.0
564,0.0,0.0,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,0.0,0.0,0.0,0.0
565,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
566,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
